,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,YEAR,mode2
4025,Frank Ocean,Crack Rock,1,0.429,0.736,5,-8.017000000000001,1,0.222,0.0696,0.0,0.0852,0.379,89.262,224147,4,2012,major
4026,Bahamas,Lost In The Light,1,0.596,0.267,2,-8.796,1,0.0309,0.7929999999999999,0.0014,0.111,0.24600000000000002,75.533,236720,4,2012,major
4027,WALK THE MOON,Anna Sun,1,0.47200000000000003,0.8440000000000001,10,-6.577999999999999,1,0.054000000000000006,0.00173,0.0,0.24,0.34,140.034,321280,4,2012,major
4028,Rayland Baxter,Olivia,1,0.629,0.551,7,-9.44,1,0.0321,0.685,2.8800000000000002e-05,0.0889,0.698,81.995,233693,4,2012,major
4029,B.o.B,So Good,1,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.21899999999999997,0.591,85.51,213253,4,2012,major
4030,Kendrick Lamar,The Recipe - Bonus Track,1,0.759,0.782,11,-6.975,0,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,4,2012,minor
4031,Kip Moore,Hey Pretty Girl,1,0.29100000000000004,0.4,2,-10.615,1,0.0306,0.145,1.86e-05,0.259,0.0935,83.11200000000002,215920,1,2012,major
4032,Katy Perry,Part Of Me,1,0.6779999999999999,0.9179999999999999,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,4,2012,major
4033,Sleeping At Last,Turning Page,1,0.307,0.371,3,-8.498,1,0.0288,0.9229999999999999,0.0253,0.11,0.18899999999999997,115.241,255893,3,2012,major
4034,Wiz Khalifa,Medicated (feat. Chevy Woods & Juicy J),1,0.752,0.888,1,-3.852,1,0.0362,0.0113,0.0,0.39,0.958,135.991,331013,4,2012,major
4035,Imagine Dragons,Bleeding Out,1,0.299,0.754,5,-4.078,0,0.0732,0.0195,1.3e-06,0.10300000000000001,0.295,169.373,221053,4,2012,minor
4036,PSY,Gangnam Style (강남스타일),1,0.727,0.937,11,-2.8710000000000004,0,0.287,0.00417,0.0,0.091,0.7490000000000001,132.067,219493,4,2012,minor
4037,Kid Ink,Hell & Back,1,0.597,0.545,8,-6.956,1,0.102,0.33899999999999997,0.0,0.107,0.344,134.043,250558,4,2012,major
4038,Macklemore & Ryan Lewis,Same Love - feat. Mary Lambert,1,0.688,0.473,8,-9.059,1,0.16699999999999998,0.716,4.46e-05,0.10400000000000001,0.299,84.958,318525,4,2012,major
4039,Lana Del Rey,Blue Jeans,1,0.5579999999999999,0.8370000000000001,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,209440,4,2012,major
4040,Taylor Swift,22,1,0.6579999999999999,0.7290000000000001,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.6679999999999999,104.007,230133,4,2012,major
4041,Machine Gun Kelly,Wild Boy,1,0.8009999999999999,0.682,10,-4.676,0,0.0498,0.0292,0.0,0.226,0.484,140.061,231373,4,2012,minor
4042,Kanye West,Clique,1,0.7040000000000001,0.569,7,-4.998,0,0.247,0.0488,0.0,0.191,0.313,109.314,293533,5,2012,minor
4043,Mac DeMarco,Ode to Viceroy,1,0.514,0.632,2,-6.305,1,0.0501,0.20800000000000002,0.0132,0.115,0.31,94.569,233818,4,2012,major
4044,Black Veil Brides,In The End,1,0.442,0.9390000000000001,8,-4.18,1,0.094,0.000181,0.005679999999999999,0.0857,0.266,140.02,228280,4,2012,major
4045,Nicki Minaj,Starships,1,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.7509999999999999,125.008,210627,4,2012,minor
4046,Tyga,Faded,1,0.831,0.667,1,-8.437999999999999,1,0.188,0.0103,0.0,0.35,0.33899999999999997,95.073,206667,4,2012,major
4047,Calvin Harris,I Need Your Love (feat. Ellie Goulding),1,0.695,0.8690000000000001,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.98899999999999,234507,4,2012,major
4048,Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",1,0.654,0.753,11,-7.556,0,0.395,0.303,8.08e-05,0.13,0.371,110.72200000000001,723573,5,2012,minor
4049,Harmless,Swing Lynn,1,0.462,0.945,2,-1.8880000000000001,1,0.0401,0.0534,0.7490000000000001,0.11,0.47100000000000003,165.15599999999995,321464,4,2012,major
4050,Jason Aldean,The Only Way I Know (with Luke Bryan and Eric Church),1,0.511,0.7979999999999999,7,-4.314,1,0.0498,0.22699999999999998,6.51e-06,0.184,0.607,183.303,193187,4,2012,major
4051,Bridgit Mendler,Hurricane,1,0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0798,0.446,95.01,243987,4,2012,minor
4052,Mi Banda El Mexicano,Ramito De Violetas,1,0.8690000000000001,0.805,8,-5.722,1,0.0393,0.0774,0.0,0.0686,0.889,125.235,212776,4,2012,major
4053,Hopsin,Ill Mind of Hopsin 5,1,0.737,0.7070000000000001,1,-11.113,1,0.44799999999999995,0.514,0.0,0.39299999999999996,0.561,98.12100000000001,289004,4,2012,major
4054,Beach House,Myth,1,0.44799999999999995,0.733,3,-6.2379999999999995,1,0.0292,0.0369,0.0425,0.16899999999999998,0.40700000000000003,142.00799999999995,258653,4,2012,major
4055,The Weeknd,D.D.,1,0.68,0.7070000000000001,7,-7.225,0,0.0987,0.479,0.0,0.511,0.382,119.993,275493,4,2012,minor
4056,Wiz Khalifa,"Work Hard, Play Hard",1,0.787,0.6659999999999999,11,-4.475,1,0.0485,0.0409,1.91e-05,0.29600000000000004,0.485,140.00799999999998,219027,4,2012,major
4057,Santo & Johnny,Sleep Walk,1,0.779,0.212,10,-9.759,0,0.0362,0.759,0.9590000000000001,0.235,0.444,94.675,145333,3,2012,minor
4058,Kenny Chesney,Come Over,1,0.466,0.7040000000000001,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.48100000000000004,176.043,248427,4,2012,major
4059,Frank Ocean,Sierra Leone,1,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.01700000000001,148760,4,2012,major
4060,The Game,Ali Bomaye,1,0.381,0.69,10,-5.312,0,0.455,0.0209,0.0,0.43799999999999994,0.223,78.23899999999998,372707,4,2012,minor
4061,Katy Perry,Wide Awake,1,0.514,0.6829999999999999,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4,2012,major
4062,Linkin Park,CASTLE OF GLASS,1,0.615,0.9109999999999999,1,-3.5839999999999996,0,0.0278,0.0686,0.0018800000000000002,0.0908,0.685,108.0,205400,4,2012,minor
4063,The Weeknd,Loft Music,1,0.287,0.498,6,-7.523,0,0.177,0.581,7.56e-05,0.322,0.0634,171.725,363640,4,2012,minor
4064,Kendrick Lamar,"Bitch, Don’t Kill My Vibe - Remix",0,0.631,0.7909999999999999,1,-5.776,1,0.22699999999999998,0.0545,0.0,0.226,0.12300000000000001,133.672,278800,4,2012,major
4065,One Direction,Over Again,1,0.545,0.556,2,-6.752999999999999,1,0.062,0.308,0.0,0.131,0.55,149.91299999999995,182200,4,2012,major
4066,Odd Future,Oldie,1,0.8390000000000001,0.583,1,-5.941,1,0.268,0.239,0.0,0.262,0.564,87.99,636213,4,2012,major
4067,Marconi Union,Weightless Part 1,1,0.0783,0.20600000000000002,2,-20.611,0,0.0337,0.8640000000000001,0.838,0.179,0.0807,80.34100000000002,486840,5,2012,minor
4068,Bruno Mars,Young Girls,1,0.561,0.7490000000000001,6,-4.9510000000000005,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720,4,2012,minor
4069,Maroon 5,Love Somebody,0,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016,229813,4,2012,major
4070,Bruno Mars,Gorilla,1,0.7170000000000001,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.6409999999999999,139.959,244493,4,2012,major
4071,P!nk,Blow Me (One Last Kiss),1,0.597,0.919,7,-2.9539999999999997,1,0.044000000000000004,0.000145,0.0,0.282,0.73,113.98700000000001,255587,4,2012,major
4072,Carrie Underwood,Good Girl,1,0.617,0.8390000000000001,0,-2.8489999999999998,0,0.0655,0.0286,0.0,0.19,0.741,128.91,205560,4,2012,minor
4073,Pierce The Veil,Bulls In The Bronx,1,0.47200000000000003,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.33799999999999997,159.989,267867,4,2012,minor
4074,The Lumineers,Slow It Down,0,0.428,0.064,1,-14.42,1,0.0374,0.929,0.0,0.0859,0.10800000000000001,142.436,307000,4,2012,major
4075,Lana Del Rey,Radio,1,0.423,0.857,2,-5.172999999999999,1,0.0687,0.188,2.6300000000000002e-05,0.105,0.196,75.024,214574,4,2012,major
4076,Lana Del Rey,Dark Paradise,1,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,4,2012,minor
4077,Frank Ocean,Pilot Jones,0,0.39399999999999996,0.433,8,-13.472999999999999,1,0.374,0.485,7.809999999999999e-05,0.8170000000000001,0.39399999999999996,118.988,184080,1,2012,major
4078,Stick Figure,Weight of Sound,1,0.857,0.713,6,-7.327000000000001,1,0.0354,0.0665,0.0279,0.0748,0.8690000000000001,141.994,443380,4,2012,major
4079,Mac Miller,The Question,1,0.736,0.583,7,-6.0889999999999995,0,0.111,0.0559,0.00351,0.124,0.27,134.994,371871,4,2012,minor
4080,Julie Fowlis,"Into The Open Air - From ""Brave""/Soundtrack",1,0.496,0.39,2,-11.315,1,0.0295,0.71,0.0,0.1,0.301,139.07299999999998,161933,4,2012,major
4081,Usher,Climax,1,0.647,0.478,8,-8.837,1,0.0782,0.547,2.6899999999999997e-05,0.156,0.33299999999999996,135.877,232907,4,2012,major
4082,2 Chainz,No Lie,0,0.634,0.665,6,-5.984,0,0.17600000000000002,0.0172,0.0,0.365,0.611,131.108,237827,4,2012,minor
4083,Shinedown,I'll Follow You,1,0.537,0.6920000000000001,10,-4.159,1,0.0315,0.00193,0.0,0.114,0.28600000000000003,125.037,238760,3,2012,major
4084,Romeo Santos,Llévame Contigo,1,0.813,0.6940000000000001,7,-5.092,0,0.0319,0.602,1.37e-06,0.0919,0.92,119.079,226400,4,2012,minor
4085,Tame Impala,Mind Mischief,1,0.25,0.9420000000000001,6,-3.235,1,0.0545,0.0815,0.0009699999999999999,0.3670000000000001,0.8220000000000001,161.333,271880,4,2012,major
4086,Taylor Swift,Red,0,0.602,0.8959999999999999,1,-4.2669999999999995,0,0.0437,0.0773,8.87e-05,0.091,0.6409999999999999,124.978,220827,4,2012,minor
4087,Aer,Floats My Boat,1,0.87,0.718,2,-5.436,0,0.17600000000000002,0.0278,0.0,0.0328,0.682,85.01,206160,4,2012,minor
4088,Otherwise,Soldiers,1,0.5920000000000001,0.877,2,-4.05,0,0.0502,0.0095,0.000171,0.131,0.7120000000000001,117.10600000000001,241849,4,2012,minor
4089,Colt Ford,Answer to No One (feat. JJ Lawhorn),1,0.46799999999999997,0.8740000000000001,7,-4.45,0,0.0992,0.187,0.0,0.0718,0.523,79.988,212924,4,2012,minor
4090,Taylor Swift,Everything Has Changed,0,0.624,0.45799999999999996,6,-6.755,1,0.0287,0.36,3.89e-06,0.303,0.436,80.017,243933,4,2012,major
4091,Father John Misty,Nancy From Now On,1,0.534,0.659,0,-8.279,1,0.027000000000000003,0.48700000000000004,0.0808,0.0892,0.4970000000000001,107.052,234160,4,2012,major
4092,The Shins,Simple Song,1,0.546,0.878,7,-5.1370000000000005,1,0.0525,0.0133,0.0,0.135,0.35,119.945,255400,4,2012,major
4093,Jason Aldean,Take A Little Ride,0,0.47200000000000003,0.866,2,-3.7710000000000004,1,0.0413,0.044000000000000004,0.0,0.213,0.775,163.86700000000005,187613,4,2012,major
4094,Alan Silvestri,The Avengers,1,0.25,0.5529999999999999,7,-8.187999999999999,1,0.0429,0.606,0.6729999999999999,0.145,0.226,118.985,123360,4,2012,major
4095,Grimes,Genesis,0,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.24100000000000002,0.233,166.04,255320,4,2012,minor
4096,2 Chainz,I'm Different,0,0.9359999999999999,0.7020000000000001,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.7040000000000001,97.524,207040,4,2012,major
4097,Hiroaki Tommy Tominaga,JOJO SONO CHINO SADAME,1,0.429,0.9790000000000001,7,-2.204,0,0.11900000000000001,0.0986,2.32e-06,0.302,0.434,146.145,262567,4,2012,minor
4098,Big Daddy Weave,Redeemed,0,0.32899999999999996,0.509,11,-6.607,1,0.0333,0.374,0.0,0.12,0.22699999999999998,127.119,276187,3,2012,major
4099,Karmin,Brokenhearted,1,0.765,0.765,1,-2.7319999999999998,0,0.0585,0.00765,3.82e-06,0.0527,0.8859999999999999,120.001,227147,4,2012,minor
4100,One Direction,Last First Kiss,1,0.531,0.8109999999999999,4,-2.556,1,0.0426,0.0563,0.0,0.272,0.484,82.14,203347,4,2012,major
4101,Frank Ocean,White,0,0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,76280,4,2012,major
4102,Purity Ring,Fineshrine,1,0.609,0.7979999999999999,5,-4.448,0,0.0404,0.018000000000000002,8.68e-06,0.434,0.401,130.034,209760,4,2012,minor
4103,Of Monsters and Men,King And Lionheart,0,0.52,0.655,3,-6.516,1,0.0393,0.10400000000000001,0.0034700000000000004,0.124,0.289,126.59299999999999,273853,4,2012,major
4104,B.o.B,Strange Clouds (feat. Lil Wayne),1,0.531,0.665,8,-6.6720000000000015,0,0.28600000000000003,0.0607,0.0,0.131,0.8,73.726,226293,4,2012,minor
4105,Thousand Foot Krutch,War of Change,1,0.532,0.878,5,-4.431,0,0.0326,0.00229,0.00028199999999999997,0.0771,0.579,104.02600000000001,231667,4,2012,minor
4106,One Direction,Rock Me,1,0.503,0.917,8,-3.595,1,0.055,0.0354,0.0,0.28,0.79,168.018,200040,4,2012,major
4107,Usher,Scream,1,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4,2012,minor
4108,Set It Off,I'll Sleep When I'm Dead,1,0.402,0.924,1,-3.867,0,0.159,0.00106,0.0,0.0786,0.445,169.99599999999995,204053,4,2012,minor
4109,The Weeknd,Twenty Eight,1,0.639,0.633,3,-7.337999999999999,0,0.0352,0.574,0.000218,0.111,0.243,129.996,258453,4,2012,minor
4110,Miguel,How Many Drinks?,0,0.379,0.608,0,-7.011,0,0.134,0.0031100000000000004,0.000614,0.248,0.24100000000000002,81.822,272987,4,2012,minor
4111,Mac Miller,Thoughts from a Balcony,1,0.479,0.6409999999999999,6,-6.153,1,0.324,0.162,0.0,0.109,0.478,87.288,185779,4,2012,major
4112,Santigold,Disparate Youth,0,0.642,0.9309999999999999,1,-4.1419999999999995,1,0.0417,0.0131,0.825,0.215,0.5479999999999999,152.005,284400,4,2012,major
4113,Lana Del Rey,National Anthem,0,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85.0,230520,4,2012,minor
4114,Tyga,Do My Dance,1,0.838,0.618,9,-5.187,1,0.0805,0.0035700000000000007,0.0016600000000000002,0.132,0.746,153.95,214293,4,2012,major
4115,Kanye West,Don't Like.1,0,0.6679999999999999,0.628,6,-5.327000000000001,0,0.205,0.00822,0.0,0.145,0.621,131.88,283653,4,2012,minor
4116,All That Remains,What If I Was Nothing,1,0.436,0.772,4,-5.81,1,0.0377,0.00556,0.0,0.10400000000000001,0.22899999999999998,144.015,277347,4,2012,major
4117,La Quinta Estacion,El Sol No Regresa,0,0.579,0.898,3,-3.217,1,0.0439,0.0505,0.0,0.213,0.635,127.876,228107,4,2012,major
4118,Maroon 5,Daylight,0,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.21100000000000002,0.331,120.007,225307,4,2012,major
4119,Three Days Grace,Chalk Outline,1,0.59,0.792,7,-5.013,1,0.0603,0.000567,0.0,0.0448,0.6629999999999999,153.023,181987,4,2012,major
4120,One Direction,Still The One,1,0.616,0.983,1,-2.287,0,0.0718,0.013000000000000001,0.0,0.384,0.769,141.998,182813,4,2012,minor
4121,ODESZA,How Did I Get Here,1,0.71,0.578,0,-6.205,0,0.0297,0.371,0.669,0.41700000000000004,0.348,96.064,131250,4,2012,minor
4122,Nature Sounds,Healthful Rolling Thunder with Distant Rumbles,1,0.105,0.951,11,-24.641,0,0.0623,0.0596,0.91,0.882,0.00812,91.48700000000001,570203,4,2012,minor
4123,Shinedown,Bully,1,0.519,0.9690000000000001,6,-2.34,0,0.0662,9.03e-05,0.0,0.111,0.48,77.01100000000002,242747,4,2012,minor
4124,Lake Street Dive,Rich Girl,1,0.679,0.5920000000000001,6,-6.915,0,0.179,0.172,3.07e-05,0.16399999999999998,0.595,85.851,217920,4,2012,minor
4125,Chief Keef,Kobe,0,0.853,0.769,1,-5.95,1,0.217,0.0502,0.0,0.304,0.6940000000000001,136.045,211787,4,2012,major
4126,Matthew West,"Hello, My Name Is",0,0.595,0.894,11,-4.115,1,0.0323,0.000583,1.24e-06,0.326,0.643,101.98700000000001,223427,4,2012,major
4127,Katy Perry,E.T.,1,0.62,0.8690000000000001,1,-5.252000000000002,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573,4,2012,major
4128,Zac Brown Band,Island Song,0,0.845,0.701,8,-6.025,1,0.0504,0.20800000000000002,0.0,0.166,0.892,145.892,223307,4,2012,major
4129,The Weeknd,House Of Balloons / Glass Table Girls,1,0.65,0.711,0,-5.4170000000000025,1,0.0377,0.0123,0.00943,0.301,0.319,89.01899999999998,405213,4,2012,major
4130,Colt Ford,Drivin’ Around Song (feat. Jason Aldean),0,0.613,0.7090000000000001,7,-7.407999999999999,1,0.0387,0.0819,0.0,0.11,0.523,134.972,220125,4,2012,major
4131,alt-J,Tessellate,0,0.7020000000000001,0.607,2,-6.5089999999999995,1,0.0405,0.364,0.0263,0.12300000000000001,0.436,116.961,181400,4,2012,major
4132,Tyler James Williams,Don't Run Away,0,0.747,0.8009999999999999,7,-6.1720000000000015,0,0.0493,0.0783,0.0,0.0656,0.713,126.79799999999999,176253,4,2012,minor
4133,G-Eazy,Lady Killers (feat. Hoodie Allen),0,0.39399999999999996,0.7709999999999999,3,-6.8729999999999976,1,0.29,0.00193,0.0,0.114,0.5479999999999999,145.947,249401,4,2012,major
4134,Katy Perry,The One That Got Away - Acoustic,1,0.7140000000000001,0.434,4,-11.542,1,0.0396,0.6970000000000001,0.0,0.0919,0.35200000000000004,123.94200000000001,259040,4,2012,major
4135,Calvin Harris,Let's Go (feat. Ne-Yo),1,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4,2012,minor
4136,Mac Miller,Loud,1,0.649,0.8220000000000001,1,-5.8,1,0.0398,0.0025800000000000003,3.8299999999999996e-05,0.36200000000000004,0.201,140.026,171149,4,2012,major
4137,Joey Bada$$,Survival Tactics,1,0.53,0.843,1,-2.271,1,0.39,0.428,0.0,0.16399999999999998,0.919,199.946,202785,4,2012,major
4138,John Legend,Tonight (Best You Ever Had),1,0.693,0.813,7,-4.3610000000000015,0,0.066,0.0496,0.0,0.289,0.515,90.008,239453,4,2012,minor
4139,The Lumineers,Dead Sea,0,0.713,0.319,0,-11.099,1,0.027999999999999997,0.81,5.71e-06,0.142,0.47200000000000003,94.04299999999999,247933,4,2012,major
4140,ScHoolboy Q,Hands On The Wheel,0,0.65,0.8590000000000001,1,-4.54,0,0.0957,0.021,0.0,0.0986,0.16899999999999998,127.82799999999999,197800,4,2012,minor
4141,Passion Pit,Carried Away,1,0.772,0.826,0,-5.135,1,0.0344,0.0176,8.56e-06,0.38299999999999995,0.871,119.995,221973,4,2012,major
4142,Voz De Mando,Y Ahora Resulta,1,0.826,0.513,2,-5.227,1,0.0485,0.292,9.67e-06,0.0698,0.848,149.79399999999995,203573,3,2012,major
4143,Romeo Santos,La Diabla,1,0.8590000000000001,0.747,0,-4.176,1,0.0623,0.461,1.14e-06,0.34,0.882,124.96600000000001,239027,4,2012,major
4144,Icona Pop,I Love It (feat. Charli XCX) - Original Version,1,0.7140000000000001,0.905,8,-2.6630000000000003,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,155337,4,2012,major
4145,The Neighbourhood,Sweater Weather,1,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,240040,4,2012,minor
4146,Zac Brown Band,Goodbye in Her Eyes,0,0.4,0.5579999999999999,3,-7.393,1,0.038,0.163,3.76e-06,0.0879,0.376,81.271,324267,4,2012,major
4147,Lee Brice,Parking Lot Party,0,0.54,0.86,1,-5.763,1,0.081,0.00646,0.0,0.629,0.856,171.72,207893,4,2012,major
4148,Nature Sounds,Thoughtful Approaching Thunderstorm,1,0.147,0.621,0,-38.051,0,0.0553,0.396,0.981,0.684,1e-05,104.245,570069,4,2012,minor
4149,Player,Baby Come Back,0,0.645,0.604,5,-9.904,0,0.11800000000000001,0.0713,0.0,0.129,0.545,156.436,214373,4,2012,minor
4150,The Living Tombstone,Discord,1,0.6759999999999999,0.835,8,-4.382,0,0.044000000000000004,0.0068200000000000005,3.04e-05,0.081,0.8,104.98700000000001,193776,4,2012,minor
4151,Miracle Musical,Dream Sweet in Sea Major,0,0.341,0.426,0,-11.194,1,0.0416,0.919,0.0673,0.106,0.187,169.986,420012,4,2012,major
4152,Dirty Heads,Dance All Night,0,0.706,0.775,1,-5.218,1,0.0468,0.0138,1.04e-06,0.151,0.882,81.04,206334,4,2012,major
4153,The Weeknd,Valerie,1,0.6409999999999999,0.539,5,-6.351,0,0.0463,0.34600000000000003,7.04e-06,0.0837,0.436,148.004,286680,4,2012,minor
4154,Frank Ocean,Monks,0,0.747,0.758,0,-4.743,0,0.179,0.0521,0.0,0.214,0.601,102.02,200240,4,2012,minor
4155,ASIAN KUNG-FU GENERATION,Haruka Kanata,1,0.316,0.951,1,-3.7569999999999997,0,0.11199999999999999,2.46e-05,0.18899999999999997,0.17,0.255,174.895,243347,4,2012,minor
4156,Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",1,0.45899999999999996,0.561,7,-7.091,1,0.0271,0.0839,0.0,0.0998,0.306,144.783,256933,4,2012,major
4157,Dream Koala,We Can't Be Friends,1,0.5760000000000001,0.28300000000000003,2,-13.004000000000001,1,0.039,0.897,0.892,0.0841,0.252,119.277,208452,4,2012,major
4158,Zac Brown Band,Sweet Annie,0,0.635,0.434,6,-7.9860000000000015,1,0.0298,0.171,1.1e-06,0.106,0.171,139.976,278693,4,2012,major
4159,Kolton Moore & the Clever Few,Mine All Mine,0,0.534,0.336,8,-10.038,1,0.0286,0.56,0.0,0.0956,0.354,149.671,181560,4,2012,major
4160,Daddy Yankee,Limbo,1,0.8059999999999999,0.875,7,-3.8169999999999997,1,0.08800000000000001,0.0838,0.0019199999999999998,0.065,0.917,125.06299999999999,224693,4,2012,major
4161,The Weeknd,The Party & The After Party,1,0.43799999999999994,0.634,5,-7.456,0,0.337,0.47600000000000003,0.0,0.113,0.397,203.585,459387,4,2012,minor
4162,Kid Ink,Hell & Back (Remix) [feat. Machine Gun Kelly],1,0.5379999999999999,0.44299999999999995,8,-12.197000000000001,1,0.18899999999999997,0.259,0.0,0.11,0.325,133.352,253524,4,2012,major
4163,The Weeknd,The Zone,1,0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.10099999999999999,0.254,139.886,418507,4,2012,minor
4164,Pomplamoose,Bust Your Knee Caps,1,0.408,0.563,9,-5.97,0,0.0375,0.0473,0.0,0.0781,0.5579999999999999,118.565,185316,3,2012,minor
4165,Mumford & Sons,Hopeless Wanderer,0,0.268,0.578,10,-7.796,1,0.0383,0.0137,0.00281,0.106,0.201,154.204,307853,4,2012,major
4166,Poolside,Harvest Moon,1,0.782,0.622,2,-5.8320000000000025,1,0.0411,0.28800000000000003,0.53,0.58,0.9209999999999999,106.022,368784,4,2012,major
4167,Skrillex,Make It Bun Dem,1,0.556,0.8809999999999999,7,-2.224,1,0.08199999999999999,0.00119,0.0,0.0709,0.337,104.973,213697,1,2012,major
4168,Ariel Pink,Baby,1,0.622,0.253,2,-14.36,1,0.0331,0.435,0.47100000000000003,0.0941,0.336,92.584,287427,4,2012,major
4169,Los Inquietos Del Norte,Mi Amigo el de Arriba,1,0.653,0.799,7,-7.059,1,0.0648,0.41600000000000004,1.31e-06,0.0739,0.645,122.508,146467,4,2012,major
4170,Kesha,C'Mon,1,0.5579999999999999,0.7809999999999999,1,-5.4479999999999995,0,0.0963,0.00657,0.00144,0.102,0.28600000000000003,126.025,214307,4,2012,minor
4171,Matchbox Twenty,She's so Mean,1,0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.27899999999999997,0.6759999999999999,118.014,232320,4,2012,major
4172,Family of the Year,Hero,1,0.341,0.539,5,-5.76,1,0.0265,0.213,6.440000000000001e-05,0.109,0.267,174.56400000000005,190280,4,2012,major
4173,One Direction,More Than This,1,0.498,0.715,0,-4.4460000000000015,1,0.0315,0.0607,0.0,0.27399999999999997,0.225,151.809,229107,4,2012,major
4174,Flo Rida,I Cry,1,0.693,0.8220000000000001,4,-5.441,0,0.0439,0.0061600000000000005,1.79e-06,0.315,0.763,126.035,223800,4,2012,minor
